课堂名称,1班周二34节,时间,原始心率
,,11:11:00,100
,,11:11:01,101
,,11:11:02,101
,,11:11:03,101
,,11:11:04,101
,,11:11:05,101
,,11:11:06,101
,,11:11:07,101
,,11:11:08,101
,,11:11:09,101
,,11:11:10,101
,,11:11:11,101
,,11:11:12,101
,,11:11:13,101
,,11:11:14,101
,,11:11:15,101
,,11:11:16,101
,,11:11:18,101
,,11:11:19,101
,,11:11:20,101
,,11:11:21,101
,,11:11:22,101
,,11:11:23,101
,,11:11:24,101
,,11:11:25,101
,,11:11:26,101
,,11:11:27,102
,,11:11:28,102
,,11:11:29,102
,,11:11:30,103
,,11:11:31,104
,,11:11:32,104
,,11:11:33,106
,,11:11:34,106
,,11:11:35,106
,,11:11:36,107
,,11:11:37,108
,,11:11:38,108
,,11:11:39,108
,,11:11:40,109
,,11:11:41,110
,,11:11:42,111
,,11:11:43,111
,,11:11:44,111
,,11:11:45,112
,,11:11:46,112
,,11:11:47,112
,,11:11:48,112
,,11:11:49,112
,,11:11:50,112
,,11:11:51,112
,,11:11:52,111
,,11:11:53,111
,,11:11:54,111
,,11:11:55,111
,,11:11:56,111
,,11:11:57,110
,,11:11:58,110
,,11:11:59,110
,,11:12:00,109
,,11:12:01,108
,,11:12:02,108
,,11:12:03,108
,,11:12:04,108
,,11:12:05,108
,,11:12:06,108
,,11:12:07,108
,,11:12:08,109
,,11:12:09,109
,,11:12:10,110
,,11:12:11,110
,,11:12:12,111
,,11:12:13,113
,,11:12:14,113
,,11:12:15,113
,,11:12:16,115
,,11:12:17,115
,,11:12:18,116
,,11:12:19,117
,,11:12:20,117
,,11:12:21,118
,,11:12:22,118
,,11:12:23,119
,,11:12:24,119
,,11:12:25,119
,,11:12:26,119
,,11:12:27,119
,,11:12:28,119
,,11:12:29,119
,,11:12:30,118
,,11:12:31,118
,,11:12:32,118
,,11:12:33,118
,,11:12:34,118
,,11:12:35,117
,,11:12:36,117
,,11:12:37,117
,,11:12:38,117
,,11:12:39,117
,,11:12:40,117
,,11:12:41,117
,,11:12:42,117
,,11:12:43,116
,,11:12:44,116
,,11:12:45,116
,,11:12:46,116
,,11:12:47,115
,,11:12:48,115
,,11:12:49,113
,,11:12:50,112
,,11:12:51,112
,,11:12:52,111
,,11:12:53,110
,,11:12:54,111
,,11:12:55,111
,,11:12:56,111
,,11:12:57,112
,,11:12:58,112
,,11:12:59,112
,,11:13:00,114
,,11:13:01,114
,,11:13:02,115
,,11:13:03,115
,,11:13:04,115
,,11:13:05,115
,,11:13:06,115
,,11:13:07,115
,,11:13:08,115
,,11:13:09,115
,,11:13:10,115
,,11:13:11,114
,,11:13:12,114
,,11:13:13,114
,,11:13:14,113
,,11:13:15,113
,,11:13:16,113
,,11:13:17,113
,,11:13:18,113
,,11:13:19,113
,,11:13:20,113
,,11:13:21,112
,,11:13:22,112
,,11:13:23,112
,,11:13:24,112
,,11:13:25,111
,,11:13:26,111
,,11:13:27,111
,,11:13:28,111
,,11:13:29,111
,,11:13:30,111
,,11:13:31,111
,,11:13:32,111
,,11:13:33,111
,,11:13:34,111
,,11:13:35,111
,,11:13:36,111
,,11:13:37,111
,,11:13:38,111
,,11:13:39,111
,,11:13:40,110
,,11:13:41,110
,,11:13:42,111
,,11:13:43,111
,,11:13:44,111
,,11:13:45,111
,,11:13:46,110
,,11:13:47,110
,,11:13:48,110
,,11:13:49,111
,,11:13:50,111
,,11:13:51,111
,,11:13:52,112
,,11:13:53,112
,,11:13:54,112
,,11:13:55,113
,,11:13:56,113
,,11:13:57,113
,,11:13:58,113
,,11:13:59,113
,,11:14:00,113
,,11:14:01,113
,,11:14:02,113
,,11:14:03,113
,,11:14:04,113
,,11:14:05,113
,,11:14:06,113
,,11:14:07,114
,,11:14:08,114
,,11:14:09,114
,,11:14:10,114
,,11:14:11,114
,,11:14:12,114
,,11:14:13,114
,,11:14:14,114
,,11:14:15,114
,,11:14:16,115
,,11:14:17,115
,,11:14:18,115
,,11:14:19,115
,,11:14:20,115
,,11:14:21,115
,,11:14:22,115
,,11:14:23,115
,,11:14:24,115
,,11:14:25,115
,,11:14:26,115
,,11:14:27,114
,,11:14:28,114
,,11:14:29,114
,,11:14:30,114
,,11:14:31,114
,,11:14:32,114
,,11:14:33,114
,,11:14:34,114
,,11:14:35,114
,,11:14:36,114
,,11:14:37,114
,,11:14:38,114
,,11:14:39,114
,,11:14:40,114
,,11:14:41,114
,,11:14:42,114
,,11:14:43,114
,,11:14:44,114
,,11:14:45,114
,,11:14:46,114
,,11:14:47,114
,,11:14:48,114
,,11:14:49,114
,,11:14:50,114
,,11:14:51,114
,,11:14:52,114
,,11:14:53,114
,,11:14:54,114
,,11:14:55,114
,,11:14:56,114
,,11:14:57,114
,,11:14:58,114
,,11:14:59,114
,,11:15:00,114
,,11:15:01,114
,,11:15:02,114
,,11:15:03,114
,,11:15:04,114
,,11:15:05,114
,,11:15:06,114
,,11:15:07,114
,,11:15:08,114
,,11:15:09,113
,,11:15:10,113
,,11:15:11,113
,,11:15:12,113
,,11:15:13,113
,,11:15:14,113
,,11:15:15,112
,,11:15:16,112
,,11:15:17,112
,,11:15:18,112
,,11:15:19,111
,,11:15:20,110
,,11:15:21,109
,,11:15:22,109
,,11:15:23,107
,,11:15:24,106
,,11:15:25,106
,,11:15:26,105
,,11:15:27,105
,,11:15:28,105
,,11:15:29,105
,,11:15:30,105
,,11:15:31,105
,,11:15:32,106
,,11:15:33,106
,,11:15:34,106
,,11:15:35,106
,,11:15:36,107
,,11:15:37,108
,,11:15:38,107
,,11:15:39,107
,,11:15:40,106
,,11:15:41,106
,,11:15:42,106
,,11:15:43,106
,,11:15:44,106
,,11:15:45,106
,,11:15:46,105
,,11:15:47,105
,,11:15:48,105
,,11:15:49,105
,,11:15:50,105
,,11:15:51,105
,,11:15:52,103
,,11:15:53,103
,,11:15:54,103
,,11:15:55,103
,,11:15:56,103
,,11:15:57,103
,,11:15:58,103
,,11:15:59,103
,,11:16:00,103
,,11:16:01,103
,,11:16:02,102
,,11:16:03,102
,,11:16:04,101
,,11:16:05,101
,,11:16:06,102
,,11:16:07,102
,,11:16:08,103
,,11:16:09,103
,,11:16:10,103
,,11:16:11,104
,,11:16:12,104
,,11:16:13,103
,,11:16:14,103
,,11:16:15,102
,,11:16:16,102
,,11:16:17,102
,,11:16:18,102
,,11:16:19,103
,,11:16:20,103
,,11:16:21,103
,,11:16:22,102
,,11:16:23,102
,,11:16:24,101
,,11:16:25,101
,,11:16:26,100
,,11:16:27,99
,,11:16:28,98
,,11:16:29,98
,,11:16:30,98
,,11:16:31,98
,,11:16:32,98
,,11:16:33,98
,,11:16:34,98
,,11:16:35,97
,,11:16:36,97
,,11:16:37,97
,,11:16:38,97
,,11:16:39,97
,,11:16:40,97
,,11:16:41,98
,,11:16:42,98
,,11:16:43,98
,,11:16:44,98
,,11:16:45,98
,,11:16:46,98
,,11:16:47,98
,,11:16:48,98
,,11:16:49,99
,,11:16:50,99
,,11:16:51,99
,,11:16:52,99
,,11:16:53,99
,,11:16:54,99
,,11:16:55,99
,,11:16:56,99
,,11:16:57,99
,,11:16:58,99
,,11:16:59,99
,,11:17:00,99
,,11:17:01,100
,,11:17:02,100
,,11:17:03,100
,,11:17:04,100
,,11:17:05,100
,,11:17:06,100
,,11:17:07,100
,,11:17:08,100
,,11:17:09,100
,,11:17:10,100
,,11:17:11,100
,,11:17:12,100
,,11:17:13,99
,,11:17:14,99
,,11:17:15,99
,,11:17:16,98
,,11:17:17,98
,,11:17:18,98
,,11:17:19,98
,,11:17:20,98
,,11:17:21,97
,,11:17:22,97
,,11:17:23,96
,,11:17:24,96
,,11:17:25,95
,,11:17:26,95
,,11:17:27,95
,,11:17:28,95
,,11:17:29,96
,,11:17:30,96
,,11:17:31,96
,,11:17:32,96
,,11:17:33,96
,,11:17:34,96
,,11:17:35,96
,,11:17:36,96
,,11:17:37,96
,,11:17:38,96
,,11:17:39,96
,,11:17:40,97
,,11:17:41,97
,,11:17:42,98
,,11:17:43,98
,,11:17:44,98
,,11:17:45,98
,,11:17:46,98
,,11:17:47,97
,,11:17:48,97
,,11:17:49,97
,,11:17:50,97
,,11:17:51,96
,,11:17:52,96
,,11:17:53,94
,,11:17:54,92
,,11:17:55,90
,,11:17:56,90
,,11:17:57,89
,,11:17:58,89
,,11:17:59,89
,,11:18:00,89
,,11:18:01,89
,,11:18:02,89
,,11:18:03,89
,,11:18:04,88
,,11:18:05,88
,,11:18:06,88
,,11:18:07,88
,,11:18:08,87
,,11:18:09,87
,,11:18:10,87
,,11:18:11,88
,,11:18:12,88
,,11:18:13,89
,,11:18:14,89
,,11:18:15,89
,,11:18:16,90
,,11:18:17,90
,,11:18:18,91
,,11:18:19,91
,,11:18:20,91
,,11:18:21,91
,,11:18:22,91
,,11:18:23,90
,,11:18:24,90
,,11:18:25,89
,,11:18:26,89
,,11:18:27,88
,,11:18:28,88
,,11:18:29,88
,,11:18:30,88
,,11:18:31,88
,,11:18:32,89
,,11:18:33,90
,,11:18:34,90
,,11:18:35,90
,,11:18:36,91
,,11:18:37,91
,,11:18:38,91
,,11:18:39,91
,,11:18:40,89
,,11:18:41,89
,,11:18:42,88
,,11:18:43,88
,,11:18:44,88
,,11:18:45,88
,,11:18:46,88
,,11:18:47,87
,,11:18:48,87
,,11:18:49,86
,,11:18:50,85
,,11:18:51,85
,,11:18:52,85
,,11:18:53,86
,,11:18:54,86
,,11:18:55,86
,,11:18:56,86
,,11:18:57,86
,,11:18:58,86
,,11:18:59,86
,,11:19:00,86
,,11:19:01,86
,,11:19:02,87
,,11:19:03,86
,,11:19:04,86
,,11:19:05,86
,,11:19:06,86
,,11:19:07,86
,,11:19:08,86
,,11:19:09,86
,,11:19:10,86
,,11:19:11,86
,,11:19:12,86
,,11:19:13,85
,,11:19:14,86
,,11:19:15,85
,,11:19:16,85
,,11:19:17,85
,,11:19:18,85
,,11:19:19,85
,,11:19:20,85
,,11:19:21,85
,,11:19:22,85
,,11:19:23,85
,,11:19:24,84
,,11:19:25,84
,,11:19:26,84
,,11:19:27,84
,,11:19:28,85
,,11:19:29,85
,,11:19:30,85
,,11:19:31,85
,,11:19:32,85
,,11:19:33,85
,,11:19:34,85
,,11:19:35,86
,,11:19:36,86
,,11:19:37,86
,,11:19:38,86
,,11:19:39,86
,,11:19:40,86
,,11:19:41,86
,,11:19:42,86
,,11:19:43,86
,,11:19:44,87
,,11:19:45,88
,,11:19:46,88
,,11:19:47,89
,,11:19:48,89
,,11:19:49,90
,,11:19:50,90
,,11:19:51,90
,,11:19:52,90
,,11:19:53,91
,,11:19:54,91
,,11:19:55,91
,,11:19:56,94
,,11:19:57,94
,,11:19:58,97
,,11:19:59,97
,,11:20:00,97
,,11:20:01,96
,,11:20:02,96
,,11:20:03,94
,,11:20:04,94
,,11:20:05,94
,,11:20:06,93
,,11:20:07,92
,,11:20:08,92
,,11:20:09,91
,,11:20:10,91
,,11:20:11,91
,,11:20:12,91
,,11:20:13,90
,,11:20:14,90
,,11:20:15,91
,,11:20:16,92
,,11:20:17,92
,,11:20:18,91
,,11:20:19,91
,,11:20:20,91
,,11:20:21,91
,,11:20:22,90
,,11:20:23,90
,,11:20:24,89
,,11:20:25,88
,,11:20:26,88
,,11:20:27,88
,,11:20:28,88
,,11:20:29,87
,,11:20:30,86
,,11:20:31,86
,,11:20:32,87
,,11:20:33,87
,,11:20:34,87
,,11:20:35,88
,,11:20:36,88
,,11:20:37,88
,,11:20:38,88
,,11:20:39,87
,,11:20:40,87
,,11:20:41,87
,,11:20:42,87
,,11:20:43,87
,,11:20:44,86
,,11:20:45,86
,,11:20:46,86
,,11:20:47,86
,,11:20:48,86
,,11:20:49,85
,,11:20:50,85
,,11:20:51,84
,,11:20:52,84
,,11:20:53,84
,,11:20:54,83
,,11:20:55,83
,,11:20:56,82
,,11:20:57,82
,,11:20:58,82
,,11:20:59,81
,,11:21:00,81
,,11:21:01,81
,,11:21:02,81
,,11:21:03,81
,,11:21:04,81
,,11:21:05,81
,,11:21:06,81
,,11:21:07,81
,,11:21:08,81
,,11:21:09,80
,,11:21:10,80
,,11:21:11,80
,,11:21:12,79
,,11:21:13,78
,,11:21:14,78
,,11:21:15,77
,,11:21:16,77
,,11:21:17,76
,,11:21:18,76
,,11:21:19,76
,,11:21:20,76
,,11:21:21,76
,,11:21:22,76
,,11:21:23,76
,,11:21:24,75
,,11:21:25,75
,,11:21:26,75
,,11:21:27,75
,,11:21:28,75
,,11:21:29,75
,,11:21:30,75
,,11:21:31,75
,,11:21:32,75
,,11:21:33,75
,,11:21:34,75
,,11:21:35,76
,,11:21:36,76
,,11:21:37,76
,,11:21:38,76
,,11:21:39,76
,,11:21:40,76
,,11:21:41,75
,,11:21:42,75
,,11:21:43,74
,,11:21:44,74
,,11:21:45,72
,,11:21:46,71
,,11:21:47,70
,,11:21:48,70
,,11:21:49,69
,,11:21:50,68
,,11:21:51,69
,,11:21:52,69
,,11:21:53,69
,,11:21:54,69
,,11:21:55,69
,,11:21:56,69
,,11:21:57,69
,,11:21:58,69
,,11:21:59,69
,,11:22:00,69
,,11:22:01,70
,,11:22:02,70
,,11:22:03,70
,,11:22:04,70
,,11:22:05,70
,,11:22:06,70
,,11:22:07,69
,,11:22:08,69
,,11:22:09,70
,,11:22:10,70
,,11:22:11,71
,,11:22:12,71
,,11:22:13,71
,,11:22:14,71
,,11:22:15,70
,,11:22:16,70
,,11:22:17,70
,,11:22:18,70
,,11:22:19,70
,,11:22:20,69
,,11:22:21,69
,,11:22:22,69
,,11:22:23,69
,,11:22:24,68
,,11:22:25,66
,,11:22:26,66
,,11:22:27,64
,,11:22:28,64
,,11:22:29,63
,,11:22:30,63
,,11:22:31,63
,,11:22:32,63
,,11:22:33,63
,,11:22:34,63
,,11:22:35,63
,,11:22:36,63
,,11:22:37,63
,,11:22:38,65
,,11:22:39,65
,,11:22:40,66
,,11:22:41,66
,,11:22:42,66
,,11:22:43,66
,,11:22:44,66
,,11:22:45,67
,,11:22:46,67
,,11:22:47,67
,,11:22:48,68
,,11:22:49,70
,,11:22:50,70
,,11:22:51,71
,,11:22:52,71
,,11:22:53,71
,,11:22:54,71
,,11:22:55,72
,,11:22:56,73
,,11:22:57,75
,,11:22:58,74
,,11:22:59,74
,,11:23:00,74
,,11:23:01,73
,,11:23:02,73
,,11:23:03,73
,,11:23:04,73
,,11:23:05,74
,,11:23:06,74
,,11:23:07,74
,,11:23:08,74
,,11:23:09,74
,,11:23:10,74
,,11:23:11,74
,,11:23:12,74
,,11:23:13,74
,,11:23:14,74
,,11:23:15,74
,,11:23:16,74
,,11:23:17,75
,,11:23:18,76
,,11:23:19,76
,,11:23:20,75
,,11:23:21,74
,,11:23:22,73
,,11:23:23,73
,,11:23:24,73
,,11:23:25,73
,,11:23:26,73
,,11:23:27,73
,,11:23:28,72
,,11:23:29,72
,,11:23:30,73
,,11:23:31,73
,,11:23:32,73
,,11:23:33,74
,,11:23:34,74
,,11:23:35,74
,,11:23:36,74
,,11:23:37,73
,,11:23:38,73
,,11:23:39,74
,,11:23:40,74
,,11:23:41,74
,,11:23:42,74
,,11:23:43,75
,,11:23:44,75
,,11:23:45,76
,,11:23:46,76
,,11:23:47,76
,,11:23:48,76
,,11:23:49,76
,,11:23:50,77
,,11:23:51,77
,,11:23:52,77
,,11:23:53,77
,,11:23:54,78
,,11:23:55,78
,,11:23:56,79
,,11:23:57,79
,,11:23:58,78
,,11:23:59,78
,,11:24:00,79
,,11:24:01,80
,,11:24:02,80
,,11:24:03,80
,,11:24:04,80
,,11:24:05,80
,,11:24:06,80
,,11:24:07,81
,,11:24:08,81
,,11:24:09,81
,,11:24:10,82
,,11:24:11,83
,,11:24:12,84
,,11:24:13,84
,,11:24:14,86
,,11:24:15,86
,,11:24:16,88
,,11:24:17,88
,,11:24:18,90
,,11:24:19,90
,,11:24:20,90
,,11:24:21,90
,,11:24:22,91
,,11:24:23,91
,,11:24:24,91
,,11:24:25,91
,,11:24:26,92
,,11:24:27,93
,,11:24:28,93
,,11:24:29,95
,,11:24:30,96
,,11:24:31,96
,,11:24:32,96
,,11:24:33,96
,,11:24:34,97
,,11:24:35,97
,,11:24:36,97
,,11:24:37,97
,,11:24:38,97
,,11:24:39,97
,,11:24:40,97
,,11:24:41,97
,,11:24:42,97
,,11:24:43,97
,,11:24:44,97
,,11:24:45,97
,,11:24:46,96
,,11:24:47,96
,,11:24:48,96
,,11:24:49,96
,,11:24:50,96
,,11:24:51,97
,,11:24:52,97
,,11:24:53,96
,,11:24:54,96
,,11:24:55,96
,,11:24:56,95
,,11:24:57,94
,,11:24:58,93
,,11:24:59,93
,,11:25:00,93
,,11:25:01,93
,,11:25:02,93
,,11:25:03,94
,,11:25:04,95
,,11:25:05,96
,,11:25:06,96
,,11:25:07,98
,,11:25:08,98
,,11:25:09,99
,,11:25:10,99
,,11:25:11,100
,,11:25:12,100
,,11:25:13,100
,,11:25:14,100
,,11:25:15,100
,,11:25:16,100
,,11:25:17,100
,,11:25:18,101
,,11:25:19,101
,,11:25:20,101
,,11:25:21,101
,,11:25:22,101
,,11:25:23,101
,,11:25:24,101
,,11:25:25,101
,,11:25:26,101
,,11:25:27,101
,,11:25:28,101
,,11:25:29,101
,,11:25:30,101
,,11:25:31,101
,,11:25:32,101
,,11:25:33,101
,,11:25:34,101
,,11:25:35,101
,,11:25:36,101
,,11:25:37,101
,,11:25:38,101
,,11:25:39,101
,,11:25:40,101
,,11:25:41,101
,,11:25:42,102
,,11:25:43,102
,,11:25:44,104
,,11:25:45,104
,,11:25:46,104
,,11:25:47,104
,,11:25:48,104
,,11:25:49,107
,,11:25:50,108
,,11:25:51,108
,,11:25:52,111
,,11:25:53,111
,,11:25:54,112
,,11:25:55,112
,,11:25:56,112
,,11:25:57,113
,,11:25:58,113
,,11:25:59,112
,,11:26:00,112
,,11:26:01,113
,,11:26:02,113
,,11:26:03,113
,,11:26:04,113
,,11:26:05,114
,,11:26:06,115
,,11:26:07,114
,,11:26:08,114
,,11:26:09,114
,,11:26:10,114
,,11:26:11,113
,,11:26:12,113
,,11:26:13,113
,,11:26:14,113
,,11:26:15,113
,,11:26:16,112
,,11:26:17,112
,,11:26:18,112
,,11:26:19,112
,,11:26:20,112
,,11:26:21,112
,,11:26:22,112
,,11:26:23,112
,,11:26:24,112
,,11:26:25,112
,,11:26:26,113
,,11:26:27,113
,,11:26:28,112
,,11:26:29,112
,,11:26:30,112
,,11:26:31,112
,,11:26:32,111
,,11:26:33,111
,,11:26:34,111
,,11:26:35,111
,,11:26:36,111
,,11:26:37,111
,,11:26:38,111
,,11:26:39,111
,,11:26:40,111
,,11:26:41,111
,,11:26:42,112
,,11:26:43,112
,,11:26:44,112
,,11:26:45,112
,,11:26:46,112
,,11:26:47,113
,,11:26:48,116
,,11:26:49,116
,,11:26:50,119
,,11:26:51,120
,,11:26:52,120
,,11:26:53,121
,,11:26:54,121
,,11:26:55,121
,,11:26:56,121
,,11:26:57,121
,,11:26:58,121
,,11:26:59,122
,,11:27:00,122
,,11:27:01,122
,,11:27:02,122
,,11:27:03,121
,,11:27:04,121
,,11:27:05,121
,,11:27:06,121
,,11:27:07,121
,,11:27:08,121
,,11:27:09,122
,,11:27:10,122
,,11:27:11,122
,,11:27:12,122
,,11:27:13,122
,,11:27:14,122
,,11:27:15,122
,,11:27:16,121
,,11:27:17,118
,,11:27:18,118
,,11:27:19,117
,,11:27:20,115
,,11:27:21,113
,,11:27:22,113
,,11:27:23,112
,,11:27:24,110
,,11:27:25,108
,,11:27:26,107
,,11:27:27,107
,,11:27:28,106
,,11:27:29,106
,,11:27:30,106
,,11:27:31,106
,,11:27:32,105
,,11:27:33,104
,,11:27:34,104
,,11:27:35,104
,,11:27:36,103
,,11:27:37,102
,,11:27:38,102
,,11:27:39,101
,,11:27:40,101
,,11:27:41,100
,,11:27:42,100
,,11:27:43,100
,,11:27:44,101
,,11:27:45,101
,,11:27:46,101
,,11:27:47,101
,,11:27:48,101
,,11:27:49,101
