课堂名称,1班周二34节,时间,原始心率
,,11:21:40,137
,,11:21:41,137
,,11:21:42,138
,,11:21:43,138
,,11:21:44,138
,,11:21:45,139
,,11:21:46,139
,,11:21:47,140
,,11:21:48,140
,,11:21:49,141
,,11:21:50,142
,,11:21:51,142
,,11:21:52,142
,,11:21:53,142
,,11:21:54,142
,,11:21:55,142
,,11:21:56,142
,,11:21:57,142
,,11:21:58,142
,,11:21:59,142
,,11:22:00,141
,,11:22:01,141
,,11:22:02,141
,,11:22:03,141
,,11:22:04,140
,,11:22:05,140
,,11:22:06,140
,,11:22:07,140
,,11:22:08,140
,,11:22:09,140
,,11:22:10,140
,,11:22:11,140
,,11:22:12,140
,,11:22:13,139
,,11:22:14,139
,,11:22:15,138
,,11:22:16,136
,,11:22:17,136
,,11:22:18,135
,,11:22:19,134
,,11:22:20,134
,,11:22:21,134
,,11:22:22,133
,,11:22:23,133
,,11:22:24,133
,,11:22:25,133
,,11:22:26,132
,,11:22:27,132
,,11:22:28,132
,,11:22:29,132
,,11:22:30,132
,,11:22:31,133
,,11:22:32,133
,,11:22:33,133
,,11:22:34,133
,,11:22:35,132
,,11:22:36,132
,,11:22:37,131
,,11:22:38,130
,,11:22:39,130
,,11:22:40,130
,,11:22:41,130
,,11:22:42,129
,,11:22:43,129
,,11:22:44,129
,,11:22:45,129
,,11:22:46,129
,,11:22:47,128
,,11:22:48,127
,,11:22:49,125
,,11:22:50,125
,,11:22:51,124
,,11:22:52,124
,,11:22:53,124
,,11:22:54,124
,,11:22:55,124
,,11:22:56,124
,,11:22:57,124
,,11:22:58,124
,,11:22:59,124
,,11:23:00,124
,,11:23:01,124
,,11:23:02,123
,,11:23:03,123
,,11:23:04,122
,,11:23:05,122
,,11:23:06,122
,,11:23:07,122
,,11:23:08,122
,,11:23:09,122
,,11:23:10,122
,,11:23:11,123
,,11:23:12,123
,,11:23:13,124
,,11:23:14,125
,,11:23:15,125
,,11:23:16,125
,,11:23:17,125
,,11:23:18,126
,,11:23:19,126
,,11:23:20,126
,,11:23:21,126
,,11:23:22,126
,,11:23:23,126
,,11:23:24,126
,,11:23:25,126
,,11:23:26,126
,,11:23:27,125
,,11:23:28,124
,,11:23:29,124
,,11:23:30,124
,,11:23:31,123
,,11:23:32,123
,,11:23:33,123
,,11:23:34,123
,,11:23:35,123
,,11:23:36,123
,,11:23:37,123
,,11:23:38,123
,,11:23:39,122
,,11:23:40,122
,,11:23:41,122
,,11:23:42,121
,,11:23:43,120
,,11:23:44,119
,,11:23:45,119
,,11:23:46,119
,,11:23:47,117
,,11:23:48,117
,,11:23:49,117
,,11:23:50,117
,,11:23:51,117
,,11:23:52,117
,,11:23:53,119
,,11:23:54,119
,,11:23:55,119
,,11:23:56,120
,,11:23:57,121
,,11:23:58,122
,,11:23:59,123
,,11:24:00,125
,,11:24:01,125
,,11:24:02,126
,,11:24:03,127
,,11:24:04,127
,,11:24:05,128
,,11:24:06,129
,,11:24:07,130
,,11:24:08,130
,,11:24:09,130
,,11:24:10,130
,,11:24:11,130
,,11:24:12,130
,,11:24:13,130
,,11:24:14,130
,,11:24:15,130
,,11:24:16,130
,,11:24:17,130
,,11:24:18,129
,,11:24:19,129
,,11:24:20,129
,,11:24:21,129
,,11:24:22,127
,,11:24:23,127
,,11:24:24,126
,,11:24:25,126
,,11:24:26,126
,,11:24:27,126
,,11:24:28,126
,,11:24:29,126
,,11:24:30,126
,,11:24:31,126
,,11:24:32,127
,,11:24:33,126
,,11:24:34,125
,,11:24:35,123
,,11:24:36,122
,,11:24:37,122
,,11:24:38,121
,,11:24:39,121
,,11:24:40,121
,,11:24:41,121
,,11:24:42,121
,,11:24:43,121
,,11:24:44,120
,,11:24:45,120
,,11:24:46,119
,,11:24:47,117
,,11:24:48,117
,,11:24:49,117
,,11:24:50,116
,,11:24:51,116
,,11:24:52,118
,,11:24:53,118
,,11:24:54,119
,,11:24:55,119
,,11:24:56,120
,,11:24:57,120
,,11:24:58,120
,,11:24:59,120
上课时间,2022.09.13 11:15:24 -  11:41:26,11:15:27,104
学生姓名,王泊文13,11:15:28,104
,,11:15:29,104
,,11:15:30,104
,,11:15:31,104
,,11:15:32,104
,,11:15:33,104
,,11:15:34,104
,,11:15:35,104
,,11:15:36,104
,,11:15:37,104
,,11:15:38,104
,,11:15:39,104
,,11:15:40,104
,,11:15:41,104
,,11:15:42,104
,,11:15:43,104
,,11:15:44,104
,,11:15:45,104
,,11:15:46,104
,,11:15:47,104
,,11:15:48,104
,,11:15:49,104
,,11:15:50,104
,,11:15:51,104
,,11:15:52,104
,,11:15:53,104
,,11:15:54,104
,,11:15:55,104
,,11:15:56,104
,,11:15:57,104
,,11:15:58,104
,,11:15:59,104
,,11:16:00,104
,,11:16:01,104
,,11:16:02,104
,,11:16:03,104
,,11:16:04,104
,,11:16:05,104
,,11:16:06,104
,,11:16:07,104
,,11:16:07,104
,,11:16:08,104
,,11:16:09,104
,,11:16:10,104
,,11:16:11,105
,,11:16:12,105
,,11:16:13,105
,,11:16:14,105
,,11:16:15,104
,,11:16:16,105
,,11:16:17,107
,,11:16:18,107
,,11:16:19,107
,,11:16:20,107
,,11:16:21,107
,,11:16:22,107
,,11:16:23,107
,,11:16:24,106
,,11:16:25,106
,,11:16:26,106
,,11:16:27,107
,,11:16:28,107
,,11:16:29,107
,,11:16:30,109
,,11:16:31,109
,,11:16:32,109
,,11:16:33,110
,,11:16:34,111
,,11:16:35,111
,,11:16:36,112
,,11:16:37,112
,,11:16:38,112
,,11:16:39,112
,,11:16:40,112
,,11:16:41,112
,,11:16:42,111
,,11:16:43,111
,,11:16:44,111
,,11:16:45,111
,,11:16:46,111
,,11:16:47,111
,,11:16:48,111
,,11:16:49,111
,,11:16:50,111
,,11:16:51,111
,,11:16:52,111
,,11:16:53,111
,,11:16:54,111
,,11:16:55,111
,,11:16:56,111
,,11:16:57,111
,,11:16:58,111
,,11:16:59,110
,,11:17:00,110
,,11:17:01,109
,,11:17:02,109
,,11:17:03,109
,,11:17:04,109
,,11:17:05,108
,,11:17:06,108
,,11:17:07,108
,,11:17:08,108
,,11:17:09,108
,,11:17:10,108
,,11:17:11,108
,,11:17:12,108
,,11:17:13,108
,,11:17:14,108
,,11:17:15,108
,,11:17:16,108
,,11:17:17,108
,,11:17:18,108
,,11:17:19,108
,,11:17:20,107
,,11:17:21,107
,,11:17:22,107
,,11:17:23,107
,,11:17:24,107
,,11:17:25,107
,,11:17:26,107
,,11:17:27,107
,,11:17:28,107
,,11:17:29,107
,,11:17:30,107
,,11:17:31,108
,,11:17:32,108
,,11:17:33,108
,,11:17:34,107
,,11:17:35,107
,,11:17:36,107
,,11:17:37,107
,,11:17:38,107
,,11:17:39,107
,,11:17:40,108
,,11:17:41,108
,,11:17:42,109
,,11:17:43,109
,,11:17:44,110
,,11:17:45,110
,,11:17:46,111
,,11:17:47,111
,,11:17:48,111
,,11:17:49,111
,,11:17:50,111
,,11:17:51,112
,,11:17:52,112
,,11:17:53,113
,,11:17:54,113
,,11:17:55,113
,,11:17:56,115
,,11:17:57,115
,,11:17:58,115
,,11:17:59,115
,,11:18:00,114
,,11:18:01,114
,,11:18:02,114
,,11:18:03,113
,,11:18:04,113
,,11:18:05,112
,,11:18:06,112
,,11:18:07,112
,,11:18:08,113
,,11:18:09,113
,,11:18:10,113
,,11:18:11,113
,,11:18:12,113
,,11:18:13,113
,,11:18:14,114
,,11:18:15,114
,,11:18:16,114
,,11:18:17,114
,,11:18:18,113
,,11:18:19,113
,,11:18:20,113
,,11:18:21,113
,,11:18:22,113
,,11:18:23,114
,,11:18:24,115
,,11:18:25,115
,,11:18:26,116
,,11:18:27,117
,,11:18:28,120
,,11:18:29,121
,,11:18:30,122
,,11:18:31,122
,,11:18:32,123
,,11:18:33,123
,,11:18:34,123
,,11:18:35,123
,,11:18:36,124
,,11:18:37,124
,,11:18:38,125
,,11:18:39,125
,,11:18:40,126
,,11:18:41,127
,,11:18:42,127
,,11:18:43,130
,,11:18:44,131
,,11:18:45,131
,,11:18:46,132
,,11:18:47,133
,,11:18:48,134
,,11:18:49,135
,,11:18:50,135
,,11:18:51,135
,,11:18:52,134
,,11:18:53,134
,,11:18:54,134
,,11:18:55,134
,,11:18:56,134
,,11:18:57,134
,,11:18:58,134
,,11:18:59,134
,,11:19:00,134
,,11:19:01,136
,,11:19:02,136
,,11:19:03,138
,,11:19:04,139
,,11:19:05,140
,,11:19:06,140
,,11:19:07,140
,,11:19:08,140
,,11:19:09,141
,,11:19:10,142
,,11:19:11,143
,,11:19:12,143
,,11:19:13,143
,,11:19:14,144
,,11:19:15,145
,,11:19:16,145
,,11:19:17,145
,,11:19:18,145
,,11:19:19,145
,,11:19:20,144
,,11:19:21,144
,,11:19:22,144
,,11:19:23,144
,,11:19:24,144
,,11:19:25,144
,,11:19:26,145
,,11:19:27,145
,,11:19:28,145
,,11:19:29,144
,,11:19:30,144
,,11:19:31,144
,,11:19:32,144
,,11:19:33,144
,,11:19:34,144
,,11:19:35,143
,,11:19:36,143
,,11:19:37,143
,,11:19:38,144
,,11:19:39,144
,,11:19:40,144
,,11:19:41,144
,,11:19:42,144
,,11:19:43,144
,,11:19:44,144
,,11:19:45,144
,,11:19:46,145
,,11:19:47,145
,,11:19:48,145
,,11:19:49,146
,,11:19:50,146
,,11:19:51,147
,,11:19:52,147
,,11:19:53,148
,,11:19:54,149
,,11:19:55,149
,,11:19:56,150
,,11:19:57,150
,,11:19:58,150
,,11:19:59,151
,,11:20:00,151
,,11:20:01,151
,,11:20:02,152
,,11:20:03,152
,,11:20:04,153
,,11:20:05,153
,,11:20:06,154
,,11:20:07,155
,,11:20:08,155
,,11:20:09,155
,,11:20:10,156
,,11:20:11,156
,,11:20:12,157
,,11:20:13,157
,,11:20:14,156
,,11:20:15,156
,,11:20:16,156
,,11:20:17,156
,,11:20:18,155
,,11:20:19,155
,,11:20:20,154
,,11:20:21,154
,,11:20:22,154
,,11:20:23,154
,,11:20:24,154
,,11:20:25,154
,,11:20:26,154
,,11:20:27,155
,,11:20:28,155
,,11:20:29,156
,,11:20:30,156
,,11:20:31,156
,,11:20:32,156
,,11:20:33,156
,,11:20:34,156
,,11:20:35,156
,,11:20:36,156
,,11:20:37,155
,,11:20:38,155
,,11:20:39,155
,,11:20:40,155
,,11:20:41,154
,,11:20:42,154
,,11:20:43,154
,,11:20:44,154
,,11:20:45,153
,,11:20:46,153
,,11:20:47,153
,,11:20:48,152
,,11:20:49,152
,,11:20:50,152
,,11:20:51,152
,,11:20:52,152
,,11:20:53,152
,,11:20:54,152
,,11:20:55,152
,,11:20:56,152
,,11:20:57,152
,,11:20:58,152
,,11:20:59,153
,,11:21:00,153
,,11:21:01,153
,,11:21:02,153
,,11:21:03,153
,,11:21:04,153
,,11:21:05,153
,,11:21:06,152
,,11:21:07,152
,,11:21:08,152
,,11:21:09,151
,,11:21:10,151
,,11:21:11,151
,,11:21:12,151
,,11:21:13,151
,,11:21:14,151
,,11:21:15,151
,,11:21:16,151
,,11:21:17,151
,,11:21:18,151
,,11:21:19,151
,,11:21:20,151
,,11:21:21,151
,,11:21:22,151
,,11:21:23,151
,,11:21:24,151
,,11:21:25,151
,,11:21:26,151
,,11:21:27,151
,,11:21:28,152
,,11:21:29,152
,,11:21:30,152
,,11:21:31,152
,,11:21:32,152
,,11:21:33,152
,,11:21:34,151
,,11:21:35,151
,,11:21:36,150
,,11:21:37,149
,,11:21:38,149
,,11:21:39,149
,,11:21:40,147
,,11:21:41,147
,,11:21:42,147
,,11:21:43,146
,,11:21:44,145
,,11:21:45,145
,,11:21:46,145
,,11:21:47,145
,,11:21:48,145
,,11:21:49,145
,,11:21:50,145
,,11:21:51,144
,,11:21:52,143
,,11:21:53,143
,,11:21:54,143
,,11:21:55,141
,,11:21:56,141
,,11:21:57,141
,,11:21:58,140
,,11:21:59,139
,,11:22:00,139
,,11:22:01,139
,,11:22:02,138
,,11:22:03,138
,,11:22:04,137
,,11:22:05,137
,,11:22:06,136
,,11:22:07,136
,,11:22:08,136
,,11:22:09,135
,,11:22:10,135
,,11:22:11,135
,,11:22:12,134
,,11:22:13,134
,,11:22:14,133
,,11:22:15,133
,,11:22:16,132
,,11:22:17,132
,,11:22:18,132
,,11:22:19,131
,,11:22:20,131
,,11:22:21,130
,,11:22:22,130
,,11:22:23,130
,,11:22:24,130
,,11:22:25,130
,,11:22:26,130
,,11:22:27,130
,,11:22:28,130
,,11:22:29,130
,,11:22:30,130
,,11:22:31,130
,,11:22:32,130
,,11:22:33,129
,,11:22:34,129
,,11:22:35,129
,,11:22:36,129
,,11:22:37,128
,,11:22:38,128
,,11:22:39,128
,,11:22:40,127
,,11:22:41,127
,,11:22:42,127
,,11:22:43,127
,,11:22:44,127
,,11:22:45,126
,,11:22:46,126
,,11:22:47,126
,,11:22:48,126
,,11:22:49,126
,,11:22:50,125
,,11:22:51,125
,,11:22:52,125
,,11:22:53,125
,,11:22:54,125
,,11:22:55,124
,,11:22:56,124
,,11:22:57,124
,,11:22:58,124
,,11:22:59,123
,,11:23:00,123
,,11:23:01,123
,,11:23:02,121
,,11:23:03,121
,,11:23:04,121
,,11:23:05,120
,,11:23:06,119
,,11:23:07,119
,,11:23:08,119
,,11:23:09,119
,,11:23:10,120
,,11:23:11,120
,,11:23:12,120
,,11:23:13,120
,,11:23:14,120
,,11:23:15,121
,,11:23:16,121
,,11:23:17,121
,,11:23:18,121
,,11:23:19,121
,,11:23:20,121
,,11:23:21,121
,,11:23:22,121
,,11:23:23,121
,,11:23:24,121
,,11:23:25,121
,,11:23:26,121
,,11:23:27,120
,,11:23:28,120
,,11:23:29,120
,,11:23:30,120
,,11:23:31,120
,,11:23:32,120
,,11:23:33,120
,,11:23:34,121
,,11:23:35,121
,,11:23:36,122
,,11:23:37,122
,,11:23:38,122
,,11:23:39,123
,,11:23:40,123
,,11:23:41,123
,,11:23:42,122
,,11:23:43,122
,,11:23:44,122
,,11:23:45,122
,,11:23:46,122
,,11:23:47,122
,,11:23:48,121
,,11:23:49,121
,,11:23:50,121
,,11:23:51,121
,,11:23:52,121
,,11:23:53,121
,,11:23:54,121
,,11:23:55,121
,,11:23:56,121
,,11:23:57,121
,,11:23:58,121
,,11:23:59,121
,,11:24:00,121
,,11:24:01,121
,,11:24:02,121
,,11:24:03,121
,,11:24:04,120
,,11:24:05,120
,,11:24:06,120
,,11:24:07,119
,,11:24:08,118
,,11:24:09,117
,,11:24:10,117
,,11:24:11,117
,,11:24:12,117
,,11:24:13,117
,,11:24:14,118
,,11:24:15,117
,,11:24:16,116
,,11:24:17,116
,,11:24:18,116
,,11:24:19,116
,,11:24:20,115
,,11:24:21,115
,,11:24:22,114
,,11:24:23,114
,,11:24:24,114
,,11:24:25,114
,,11:24:26,114
,,11:24:27,113
,,11:24:28,113
,,11:24:29,113
,,11:24:30,113
,,11:24:31,113
,,11:24:32,113
,,11:24:33,113
,,11:24:34,113
,,11:24:35,113
,,11:24:36,114
,,11:24:37,114
,,11:24:38,113
,,11:24:39,113
,,11:24:40,113
,,11:24:41,113
,,11:24:42,113
上课时间,2022.09.13 11:15:24 -  11:41:26,11:15:27,96
学生姓名,刘思源6,11:15:28,96
,,11:15:29,96
,,11:15:30,96
,,11:15:31,96
,,11:15:32,96
,,11:15:33,96
,,11:15:34,96
,,11:15:35,96
,,11:15:36,96
,,11:15:37,96
,,11:15:38,96
,,11:15:39,96
,,11:15:40,96
,,11:15:41,96
,,11:15:42,96
,,11:15:43,96
,,11:15:44,96
,,11:15:45,96
,,11:15:46,96
,,11:15:47,96
,,11:15:48,96
,,11:15:49,96
,,11:15:50,96
,,11:15:51,96
,,11:15:52,96
,,11:15:53,96
,,11:15:54,96
,,11:15:55,96
,,11:15:56,96
,,11:15:57,96
,,11:15:58,96
,,11:15:59,96
,,11:16:00,96
,,11:16:01,96
,,11:16:02,96
,,11:16:03,96
,,11:16:04,96
,,11:16:04,96
,,11:16:05,96
,,11:16:06,95
,,11:16:07,95
,,11:16:08,95
,,11:16:09,95
,,11:16:10,95
,,11:16:11,94
,,11:16:12,95
,,11:16:13,95
,,11:16:14,96
,,11:16:15,97
,,11:16:16,97
,,11:16:17,97
,,11:16:18,98
,,11:16:19,99
,,11:16:20,99
,,11:16:21,100
,,11:16:22,99
,,11:16:23,99
,,11:16:24,99
,,11:16:25,99
,,11:16:26,99
,,11:16:27,99
,,11:16:28,99
,,11:16:29,99
,,11:16:30,99
,,11:16:31,99
,,11:16:32,99
,,11:16:33,99
,,11:16:34,100
,,11:16:35,100
,,11:16:36,100
,,11:16:37,101
,,11:16:38,102
,,11:16:39,102
,,11:16:40,103
,,11:16:41,103
,,11:16:42,104
,,11:16:43,104
,,11:16:44,105
,,11:16:45,106
,,11:16:46,106
,,11:16:47,106
,,11:16:48,107
,,11:16:49,107
,,11:16:50,107
,,11:16:51,107
,,11:16:52,107
,,11:16:53,107
,,11:16:54,107
,,11:16:55,107
,,11:16:56,107
,,11:16:57,108
,,11:16:58,108
,,11:16:59,109
,,11:17:00,109
,,11:17:01,110
,,11:17:02,111
,,11:17:03,112
,,11:17:04,113
,,11:17:05,114
,,11:17:06,116
,,11:17:07,117
,,11:17:08,119
,,11:17:09,121
,,11:17:10,123
,,11:17:11,124
,,11:17:12,125
,,11:17:13,126
,,11:17:14,126
,,11:17:15,126
,,11:17:16,126
,,11:17:17,126
,,11:17:18,126
,,11:17:19,126
,,11:17:20,125
,,11:17:21,125
,,11:17:22,125
,,11:17:23,124
,,11:17:24,124
,,11:17:25,124
,,11:17:26,123
,,11:17:27,123
,,11:17:28,123
,,11:17:29,122
,,11:17:30,122
,,11:17:31,121
,,11:17:32,121
,,11:17:33,121
,,11:17:34,122
,,11:17:35,122
,,11:17:36,122
,,11:17:37,122
,,11:17:38,122
,,11:17:39,122
,,11:17:40,122
,,11:17:41,122
,,11:17:42,122
,,11:17:43,122
,,11:17:44,122
,,11:17:45,122
,,11:17:46,122
,,11:17:47,122
,,11:17:48,121
,,11:17:49,120
,,11:17:50,119
,,11:17:51,119
,,11:17:52,119
,,11:17:53,119
,,11:17:54,119
,,11:17:55,118
,,11:17:56,118
,,11:17:57,117
,,11:17:58,117
,,11:17:59,116
,,11:18:00,116
,,11:18:01,115
,,11:18:02,116
,,11:18:03,116
,,11:18:04,116
,,11:18:05,117
,,11:18:06,118
,,11:18:07,119
,,11:18:08,120
,,11:18:09,122
,,11:18:10,124
,,11:18:11,127
,,11:18:12,129
,,11:18:13,130
,,11:18:14,132
,,11:18:15,133
,,11:18:16,133
,,11:18:17,134
,,11:18:18,133
,,11:18:19,133
,,11:18:20,133
,,11:18:21,132
,,11:18:22,132
,,11:18:23,132
,,11:18:24,132
,,11:18:25,131
,,11:18:26,131
,,11:18:27,131
,,11:18:28,131
,,11:18:29,132
,,11:18:30,132
,,11:18:31,132
,,11:18:32,134
,,11:18:33,135
,,11:18:34,136
,,11:18:35,137
,,11:18:36,138
,,11:18:37,139
,,11:18:38,140
,,11:18:39,140
,,11:18:40,141
,,11:18:41,141
,,11:18:42,141
,,11:18:43,142
,,11:18:44,143
,,11:18:45,143
,,11:18:46,144
,,11:18:47,145
,,11:18:48,146
,,11:18:49,147
,,11:18:50,149
,,11:18:51,150
,,11:18:52,151
,,11:18:53,151
,,11:18:54,151
,,11:18:55,151
,,11:18:56,151
,,11:18:57,150
,,11:18:58,150
,,11:18:59,150
,,11:19:00,150
,,11:19:01,150
,,11:19:02,151
,,11:19:03,152
,,11:19:04,152
,,11:19:05,153
,,11:19:06,153
,,11:19:07,153
,,11:19:08,154
,,11:19:09,154
,,11:19:10,154
,,11:19:11,154
,,11:19:12,154
,,11:19:13,154
,,11:19:14,154
,,11:19:15,153
,,11:19:16,153
,,11:19:17,153
,,11:19:18,152
,,11:19:19,152
,,11:19:20,151
,,11:19:21,151
,,11:19:22,151
,,11:19:23,151
,,11:19:24,151
,,11:19:25,151
,,11:19:26,151
,,11:19:27,151
,,11:19:28,151
,,11:19:29,151
,,11:19:30,151
,,11:19:31,151
,,11:19:32,152
,,11:19:33,152
,,11:19:34,152
,,11:19:35,152
,,11:19:36,153
,,11:19:37,153
,,11:19:38,153
,,11:19:39,154
