课堂名称,1班周二34节,时间,原始心率
,,10:40:17,140
,,10:40:18,140
,,10:40:19,142
,,10:40:20,142
,,10:40:21,143
,,10:40:22,143
,,10:40:23,146
,,10:40:24,147
,,10:40:25,149
,,10:40:26,149
,,10:40:27,152
,,10:40:28,152
,,10:40:29,153
,,10:40:30,153
,,10:40:31,154
,,10:40:32,155
,,10:40:33,156
,,10:40:34,156
,,10:40:35,157
,,10:40:36,157
,,10:40:37,157
,,10:40:38,157
,,10:40:39,156
,,10:40:40,156
,,10:40:41,155
,,10:40:42,155
,,10:40:43,155
,,10:40:44,155
,,10:40:45,154
,,10:40:46,153
,,10:40:47,153
,,10:40:48,153
,,10:40:49,153
,,10:40:50,153
,,10:40:51,153
,,10:40:52,153
,,10:40:53,153
,,10:40:54,153
,,10:40:55,153
,,10:40:56,153
,,10:40:57,154
,,10:40:58,154
,,10:40:59,155
,,10:41:00,155
,,10:41:01,156
,,10:41:02,156
,,10:41:03,157
,,10:41:04,157
,,10:41:05,157
,,10:41:06,157
,,10:41:07,157
,,10:41:08,157
,,10:41:09,157
,,10:41:10,158
,,10:41:11,159
,,10:41:12,159
,,10:41:13,161
,,10:41:14,161
,,10:41:15,161
,,10:41:16,161
,,10:41:17,161
,,10:41:18,161
,,10:41:19,161
,,10:41:20,161
,,10:41:21,161
,,10:41:22,161
,,10:41:23,161
,,10:41:24,161
,,10:41:25,161
,,10:41:26,161
,,10:41:27,161
,,10:41:28,161
,,10:41:29,161
,,10:41:30,160
,,10:41:31,160
,,10:41:32,160
,,10:41:33,161
,,10:41:34,161
,,10:41:35,162
,,10:41:36,162
,,10:41:37,162
,,10:41:38,163
,,10:41:39,163
,,10:41:40,165
,,10:41:41,165
,,10:41:42,165
,,10:41:43,165
,,10:41:44,166
,,10:41:45,167
,,10:41:46,168
,,10:41:47,168
,,10:41:48,168
,,10:41:49,168
,,10:41:50,168
,,10:41:51,168
,,10:41:52,169
,,10:41:53,169
,,10:41:54,169
,,10:41:55,169
,,10:41:56,169
,,10:41:57,170
,,10:41:58,170
,,10:41:59,170
,,10:42:00,170
,,10:42:01,170
,,10:42:02,171
,,10:42:03,171
,,10:42:04,170
,,10:42:05,170
,,10:42:06,169
,,10:42:07,169
,,10:42:08,169
,,10:42:09,169
,,10:42:10,169
,,10:42:11,168
,,10:42:12,168
,,10:42:13,168
,,10:42:14,168
,,10:42:15,168
,,10:42:16,167
,,10:42:17,167
,,10:42:18,168
,,10:42:19,168
,,10:42:20,168
,,10:42:21,169
,,10:42:22,169
,,10:42:23,170
,,10:42:24,170
,,10:42:25,171
,,10:42:26,172
,,10:42:27,172
,,10:42:28,172
,,10:42:29,172
,,10:42:30,173
,,10:42:31,173
,,10:42:32,173
,,10:42:33,173
,,10:42:34,173
,,10:42:35,173
,,10:42:36,173
,,10:42:37,174
,,10:42:38,174
,,10:42:39,174
,,10:42:40,174
,,10:42:41,174
,,10:42:42,174
,,10:42:43,174
,,10:42:44,174
,,10:42:45,174
,,10:42:46,175
,,10:42:47,175
,,10:42:48,175
,,10:42:49,174
,,10:42:50,174
,,10:42:51,174
,,10:42:52,173
,,10:42:53,173
,,10:42:54,173
,,10:42:55,173
,,10:42:56,173
,,10:42:57,173
,,10:42:58,173
,,10:42:59,173
,,10:43:00,173
,,10:43:01,173
,,10:43:02,173
,,10:43:03,173
,,10:43:04,172
,,10:43:05,172
,,10:43:06,171
,,10:43:07,170
,,10:43:08,170
,,10:43:09,169
,,10:43:10,168
,,10:43:11,166
,,10:43:12,165
,,10:43:13,164
,,10:43:14,164
,,10:43:15,164
,,10:43:16,161
,,10:43:17,161
,,10:43:18,161
,,10:43:19,160
,,10:43:20,158
,,10:43:21,158
,,10:43:22,157
,,10:43:23,157
,,10:43:24,157
,,10:43:25,156
,,10:43:26,156
,,10:43:27,155
,,10:43:28,154
,,10:43:29,154
,,10:43:30,153
,,10:43:31,152
,,10:43:32,151
,,10:43:33,151
,,10:43:34,149
,,10:43:35,148
,,10:43:36,147
,,10:43:37,145
,,10:43:38,145
,,10:43:39,144
,,10:43:40,142
,,10:43:41,142
,,10:43:42,141
,,10:43:43,139
,,10:43:44,138
,,10:43:45,137
,,10:43:46,137
,,10:43:47,136
,,10:43:48,135
,,10:43:49,135
,,10:43:50,134
,,10:43:51,132
,,10:43:52,131
,,10:43:53,131
,,10:43:54,130
,,10:43:55,130
,,10:43:56,128
,,10:43:57,127
,,10:43:58,127
,,10:43:59,126
,,10:44:00,126
,,10:44:01,124
,,10:44:02,122
,,10:44:03,121
,,10:44:04,121
,,10:44:05,120
,,10:44:06,119
,,10:44:07,119
,,10:44:08,118
,,10:44:09,118
,,10:44:10,118
,,10:44:11,117
,,10:44:12,117
,,10:44:13,117
,,10:44:14,117
,,10:44:15,117
,,10:44:16,117
,,10:44:17,117
,,10:44:18,117
,,10:44:19,116
,,10:44:20,116
,,10:44:21,116
,,10:44:22,116
,,10:44:23,117
,,10:44:24,117
,,10:44:25,117
,,10:44:26,118
,,10:44:27,118
,,10:44:28,119
,,10:44:29,119
,,10:44:30,118
,,10:44:31,118
,,10:44:32,118
,,10:44:33,117
,,10:44:34,116
,,10:44:35,116
,,10:44:36,116
,,10:44:37,116
,,10:44:38,116
,,10:44:39,116
,,10:44:40,115
,,10:44:41,114
,,10:44:42,114
,,10:44:43,113
,,10:44:44,112
,,10:44:45,112
,,10:44:46,111
,,10:44:47,110
,,10:44:48,110
,,10:44:49,110
,,10:44:50,110
,,10:44:51,110
,,10:44:52,110
,,10:44:53,110
,,10:44:54,110
,,10:44:55,110
,,10:44:56,109
,,10:44:57,109
,,10:44:58,108
,,10:44:59,108
,,10:45:00,107
,,10:45:01,107
,,10:45:02,107
,,10:45:03,107
,,10:45:04,108
,,10:45:05,108
,,10:45:06,108
,,10:45:07,110
,,10:45:08,111
,,10:45:09,112
,,10:45:10,112
,,10:45:11,112
,,10:45:12,110
,,10:45:13,109
,,10:45:14,107
,,10:45:15,107
,,10:45:16,104
,,10:45:17,104
,,10:45:18,104
,,10:45:19,104
,,10:45:20,104
,,10:45:21,104
,,10:45:22,104
,,10:45:23,104
,,10:45:24,104
,,10:45:25,104
,,10:45:26,106
,,10:45:27,106
,,10:45:28,108
,,10:45:29,108
,,10:45:30,109
,,10:45:31,109
,,10:45:32,110
,,10:45:33,110
,,10:45:34,110
,,10:45:35,111
,,10:45:36,111
,,10:45:37,111
,,10:45:38,111
,,10:45:39,111
,,10:45:40,111
,,10:45:41,111
,,10:45:42,111
,,10:45:43,111
,,10:45:44,111
,,10:45:45,112
,,10:45:46,112
,,10:45:47,112
,,10:45:48,112
,,10:45:49,111
,,10:45:50,111
,,10:45:51,112
,,10:45:52,113
,,10:45:53,113
,,10:45:54,115
,,10:45:55,116
,,10:45:56,116
,,10:45:57,116
,,10:45:58,117
,,10:45:59,117
,,10:46:00,117
,,10:46:01,117
,,10:46:02,117
,,10:46:03,117
,,10:46:04,118
,,10:46:05,118
,,10:46:06,118
,,10:46:07,117
,,10:46:08,117
,,10:46:09,117
,,10:46:10,117
,,10:46:11,117
,,10:46:12,117
,,10:46:13,118
,,10:46:14,118
,,10:46:15,118
,,10:46:16,119
,,10:46:17,119
,,10:46:18,119
,,10:46:19,119
,,10:46:20,119
,,10:46:21,119
,,10:46:22,119
,,10:46:23,119
,,10:46:24,119
,,10:46:25,119
,,10:46:26,119
,,10:46:27,119
,,10:46:28,119
,,10:46:29,119
,,10:46:30,119
,,10:46:31,121
,,10:46:32,121
,,10:46:33,121
,,10:46:34,121
,,10:46:35,121
,,10:46:36,121
,,10:46:37,121
,,10:46:38,120
,,10:46:39,120
,,10:46:40,120
,,10:46:41,120
,,10:46:42,120
,,10:46:43,121
,,10:46:44,121
,,10:46:45,118
,,10:46:46,118
,,10:46:47,118
,,10:46:48,118
,,10:46:49,118
,,10:46:50,118
,,10:46:51,119
,,10:46:52,119
,,10:46:53,119
,,10:46:54,119
,,10:46:55,117
,,10:46:56,117
,,10:46:57,116
,,10:46:58,116
,,10:46:59,115
,,10:47:00,115
,,10:47:01,115
,,10:47:02,115
,,10:47:03,115
,,10:47:04,115
,,10:47:05,114
,,10:47:06,114
,,10:47:07,111
,,10:47:08,111
,,10:47:09,110
,,10:47:10,110
,,10:47:11,109
,,10:47:12,109
,,10:47:13,109
,,10:47:14,108
,,10:47:15,106
,,10:47:16,105
,,10:47:17,105
,,10:47:18,105
,,10:47:19,104
,,10:47:20,104
,,10:47:21,103
,,10:47:22,103
,,10:47:23,103
,,10:47:24,103
,,10:47:25,103
,,10:47:26,102
,,10:47:27,102
,,10:47:28,101
,,10:47:29,101
,,10:47:30,101
,,10:47:31,101
,,10:47:32,101
,,10:47:33,102
,,10:47:34,101
,,10:47:35,101
,,10:47:36,101
,,10:47:37,101
,,10:47:38,102
,,10:47:39,102
,,10:47:40,103
,,10:47:41,103
,,10:47:42,106
,,10:47:43,107
,,10:47:44,108
,,10:47:45,109
,,10:47:46,109
,,10:47:47,109
,,10:47:48,110
,,10:47:49,112
,,10:47:50,113
,,10:47:51,113
,,10:47:52,115
,,10:47:53,115
,,10:47:54,115
,,10:47:55,117
,,10:47:56,117
,,10:47:57,119
,,10:47:58,119
,,10:47:59,119
,,10:48:00,119
,,10:48:01,118
,,10:48:02,118
,,10:48:03,118
,,10:48:04,117
,,10:48:05,116
,,10:48:06,115
,,10:48:07,114
,,10:48:08,114
,,10:48:09,114
,,10:48:10,112
,,10:48:11,112
,,10:48:12,112
,,10:48:13,111
,,10:48:14,111
,,10:48:15,111
,,10:48:16,111
,,10:48:17,111
,,10:48:18,111
,,10:48:19,111
,,10:48:20,111
,,10:48:21,111
,,10:48:22,111
,,10:48:23,112
,,10:48:24,112
,,10:48:25,112
,,10:48:26,112
,,10:48:27,113
,,10:48:28,113
,,10:48:29,113
,,10:48:30,114
,,10:48:31,114
,,10:48:32,114
,,10:48:33,114
,,10:48:34,115
,,10:48:35,115
,,10:48:36,116
,,10:48:37,117
,,10:48:38,118
,,10:48:39,118
,,10:48:40,119
,,10:48:41,119
,,10:48:42,119
,,10:48:43,119
,,10:48:44,118
,,10:48:45,118
,,10:48:46,118
,,10:48:47,117
,,10:48:48,117
,,10:48:49,117
,,10:48:50,117
,,10:48:51,116
,,10:48:52,116
,,10:48:53,116
,,10:48:54,116
,,10:48:55,116
,,10:48:56,116
,,10:48:57,116
,,10:48:58,116
,,10:48:59,116
,,10:49:00,115
,,10:49:01,115
,,10:49:02,115
,,10:49:03,115
,,10:49:04,115
,,10:49:05,115
,,10:49:06,114
,,10:49:07,113
,,10:49:08,113
,,10:49:09,113
,,10:49:10,113
,,10:49:11,112
,,10:49:12,111
,,10:49:13,111
,,10:49:14,111
,,10:49:15,111
,,10:49:16,110
,,10:49:17,110
,,10:49:18,110
,,10:49:19,110
,,10:49:20,110
,,10:49:21,110
,,10:49:22,110
,,10:49:23,110
,,10:49:24,110
,,10:49:25,110
,,10:49:26,110
,,10:49:27,110
,,10:49:28,110
,,10:49:29,110
,,10:49:30,109
,,10:49:31,109
,,10:49:32,109
,,10:49:33,108
,,10:49:34,108
,,10:49:35,107
,,10:49:36,107
,,10:49:37,107
,,10:49:38,106
,,10:49:39,106
,,10:49:40,106
,,10:49:41,105
,,10:49:42,105
,,10:49:43,105
,,10:49:44,105
,,10:49:45,105
,,10:49:46,105
,,10:49:47,105
,,10:49:48,107
,,10:49:49,108
,,10:49:50,108
,,10:49:51,111
,,10:49:52,111
,,10:49:53,111
,,10:49:54,111
,,10:49:55,111
,,10:49:56,111
,,10:49:57,111
,,10:49:58,110
,,10:49:59,109
,,10:50:00,109
,,10:50:01,109
,,10:50:02,109
,,10:50:03,108
,,10:50:04,108
,,10:50:05,108
,,10:50:06,108
,,10:50:07,109
,,10:50:08,109
,,10:50:09,110
,,10:50:10,111
,,10:50:11,114
,,10:50:12,114
,,10:50:13,114
,,10:50:14,114
,,10:50:15,114
,,10:50:16,113
,,10:50:17,113
,,10:50:18,112
,,10:50:19,112
,,10:50:20,110
,,10:50:21,110
,,10:50:22,109
,,10:50:23,109
,,10:50:24,108
,,10:50:25,107
,,10:50:26,107
,,10:50:27,106
,,10:50:28,106
,,10:50:29,106
,,10:50:30,106
,,10:50:31,106
,,10:50:32,106
,,10:50:33,106
,,10:50:34,106
,,10:50:35,107
,,10:50:36,107
,,10:50:37,107
,,10:50:38,107
,,10:50:39,107
,,10:50:40,108
,,10:50:41,109
,,10:50:42,109
,,10:50:43,109
,,10:50:44,110
,,10:50:45,110
,,10:50:46,110
,,10:50:47,109
,,10:50:48,109
,,10:50:49,108
,,10:50:50,108
,,10:50:51,109
,,10:50:52,109
,,10:50:53,109
,,10:50:54,109
,,10:50:55,110
,,10:50:56,110
,,10:50:57,110
,,10:50:58,111
,,10:50:59,111
,,10:51:00,111
,,10:51:01,111
,,10:51:02,113
,,10:51:03,115
,,10:51:04,116
,,10:51:05,116
,,10:51:06,117
,,10:51:07,118
,,10:51:08,119
,,10:51:09,118
,,10:51:10,118
,,10:51:11,117
,,10:51:12,116
,,10:51:13,115
,,10:51:14,114
,,10:51:15,114
,,10:51:16,114
,,10:51:17,112
,,10:51:18,112
,,10:51:19,111
,,10:51:20,111
,,10:51:21,108
,,10:51:22,108
,,10:51:23,107
,,10:51:24,107
,,10:51:25,107
,,10:51:26,107
,,10:51:27,108
,,10:51:28,108
,,10:51:29,107
,,10:51:30,106
,,10:51:31,106
,,10:51:32,105
,,10:51:33,105
,,10:51:34,105
,,10:51:35,104
,,10:51:36,104
,,10:51:37,104
,,10:51:38,104
,,10:51:39,103
,,10:51:40,102
,,10:51:41,102
,,10:51:42,101
,,10:51:43,99
,,10:51:44,98
,,10:51:45,99
,,10:51:46,100
,,10:51:47,101
,,10:51:48,101
,,10:51:49,102
,,10:51:50,102
,,10:51:51,102
,,10:51:52,103
,,10:51:53,103
,,10:51:54,103
,,10:51:55,103
,,10:51:56,104
,,10:51:57,105
,,10:51:58,105
,,10:51:59,105
,,10:52:00,105
,,10:52:01,105
,,10:52:02,105
,,10:52:03,105
,,10:52:04,105
,,10:52:05,105
,,10:52:06,105
,,10:52:07,105
,,10:52:08,106
,,10:52:09,106
,,10:52:10,106
,,10:52:11,106
,,10:52:12,106
,,10:52:13,106
,,10:52:14,106
,,10:52:15,106
,,10:52:16,105
,,10:52:17,106
,,10:52:18,106
,,10:52:19,106
,,10:52:20,107
,,10:52:21,107
,,10:52:22,107
,,10:52:23,107
,,10:52:24,109
,,10:52:25,109
,,10:52:26,110
,,10:52:27,110
,,10:52:28,110
,,10:52:29,110
,,10:52:30,111
,,10:52:31,111
,,10:52:32,112
,,10:52:33,113
,,10:52:34,113
,,10:52:35,115
,,10:52:36,115
,,10:52:37,117
,,10:52:38,117
,,10:52:39,118
,,10:52:40,118
,,10:52:41,118
,,10:52:42,118
,,10:52:43,117
,,10:52:44,117
,,10:52:45,117
,,10:52:46,117
,,10:52:47,116
,,10:52:48,114
,,10:52:49,114
,,10:52:50,113
,,10:52:51,113
,,10:52:52,113
,,10:52:53,113
,,10:52:54,112
,,10:52:55,112
,,10:52:56,111
,,10:52:57,111
,,10:52:58,111
,,10:52:59,111
,,10:53:00,111
,,10:53:01,111
,,10:53:02,110
,,10:53:03,110
,,10:53:04,110
,,10:53:05,109
,,10:53:06,109
,,10:53:07,108
,,10:53:08,109
,,10:53:09,109
,,10:53:10,111
,,10:53:11,111
,,10:53:12,113
,,10:53:13,113
,,10:53:14,112
,,10:53:15,111
,,10:53:16,111
,,10:53:17,111
,,10:53:18,111
,,10:53:19,110
,,10:53:20,109
,,10:53:21,109
,,10:53:22,109
,,10:53:23,108
,,10:53:24,108
,,10:53:25,106
,,10:53:26,106
,,10:53:27,106
,,10:53:28,108
,,10:53:29,109
,,10:53:30,109
,,10:53:31,110
,,10:53:32,110
,,10:53:33,110
,,10:53:34,111
,,10:53:35,112
,,10:53:36,112
,,10:53:37,112
,,10:53:38,113
,,10:53:39,113
,,10:53:40,113
,,10:53:41,113
,,10:53:42,114
,,10:53:43,115
,,10:53:44,115
,,10:53:45,115
,,10:53:46,116
,,10:53:47,116
,,10:53:48,116
,,10:53:49,117
,,10:53:50,117
,,10:53:51,117
,,10:53:52,117
,,10:53:53,117
,,10:53:54,117
,,10:53:55,118
,,10:53:56,118
,,10:53:57,119
,,10:53:58,120
,,10:53:59,120
,,10:54:00,121
,,10:54:01,121
,,10:54:02,122
,,10:54:03,122
,,10:54:04,123
,,10:54:05,123
,,10:54:06,123
,,10:54:07,123
,,10:54:08,122
,,10:54:09,122
,,10:54:10,121
,,10:54:11,121
,,10:54:12,121
,,10:54:13,121
,,10:54:14,121
,,10:54:15,121
,,10:54:16,121
,,10:54:17,121
,,10:54:18,121
,,10:54:19,121
,,10:54:20,120
,,10:54:21,120
,,10:54:22,119
,,10:54:23,118
,,10:54:24,118
,,10:54:25,116
,,10:54:26,116
,,10:54:27,115
,,10:54:28,115
,,10:54:29,115
,,10:54:30,115
,,10:54:31,115
,,10:54:32,115
,,10:54:33,115
,,10:54:34,114
,,10:54:35,113
,,10:54:36,112
,,10:54:37,112
,,10:54:38,110
,,10:54:39,110
,,10:54:40,109
,,10:54:41,108
,,10:54:42,107
,,10:54:43,106
,,10:54:44,106
,,10:54:45,106
,,10:54:46,105
,,10:54:47,105
,,10:54:48,104
,,10:54:49,104
,,10:54:50,104
,,10:54:51,104
,,10:54:52,103
,,10:54:53,103
,,10:54:54,103
,,10:54:55,103
,,10:54:56,103
,,10:54:57,103
,,10:54:58,103
,,10:54:59,103
,,10:55:00,104
,,10:55:01,104
,,10:55:02,104
,,10:55:03,103
,,10:55:04,102
,,10:55:05,102
,,10:55:06,101
,,10:55:07,100
,,10:55:08,100
,,10:55:09,98
,,10:55:10,98
,,10:55:11,98
,,10:55:12,99
,,10:55:13,100
,,10:55:14,100
,,10:55:15,101
,,10:55:16,101
,,10:55:17,103
,,10:55:18,103
,,10:55:19,104
,,10:55:20,109
,,10:55:21,111
,,10:55:22,113
,,10:55:23,113
,,10:55:24,115
,,10:55:25,116
,,10:55:26,118
,,10:55:27,118
,,10:55:28,119
,,10:55:29,119
,,10:55:30,120
,,10:55:31,121
,,10:55:32,120
,,10:55:33,119
,,10:55:34,119
,,10:55:35,119
,,10:55:36,119
,,10:55:37,119
,,10:55:38,120
,,10:55:39,120
,,10:55:40,121
,,10:55:41,121
,,10:55:42,121
,,10:55:43,122
,,10:55:44,122
,,10:55:45,122
,,10:55:46,122
,,10:55:47,122
,,10:55:48,122
,,10:55:49,122
,,10:55:50,122
,,10:55:51,122
,,10:55:52,122
,,10:55:53,122
,,10:55:54,122
,,10:55:55,121
,,10:55:56,121
,,10:55:57,121
,,10:55:58,121
,,10:55:59,119
,,10:56:00,118
,,10:56:01,117
,,10:56:02,117
,,10:56:03,114
,,10:56:04,112
,,10:56:05,112
,,10:56:06,110
,,10:56:07,110
,,10:56:08,108
,,10:56:09,104
,,10:56:10,102
,,10:56:11,101
,,10:56:12,101
,,10:56:13,101
,,10:56:14,100
,,10:56:15,99
,,10:56:16,99
,,10:56:17,99
,,10:56:18,99
,,10:56:19,98
,,10:56:20,97
,,10:56:21,96
,,10:56:22,95
,,10:56:23,95
,,10:56:24,94
,,10:56:25,94
,,10:56:26,93
,,10:56:27,92
,,10:56:28,91
,,10:56:29,90
,,10:56:30,90
,,10:56:31,90
,,10:56:32,89
,,10:56:33,89
,,10:56:34,89
,,10:56:35,88
,,10:56:36,89
,,10:56:37,90
,,10:56:38,90
,,10:56:39,91
,,10:56:40,91
,,10:56:41,92
,,10:56:42,92
,,10:56:43,92
,,10:56:44,92
,,10:56:45,94
,,10:56:46,94
,,10:56:47,94
,,10:56:48,93
,,10:56:49,92
,,10:56:50,91
,,10:56:51,89
,,10:56:52,88
,,10:56:53,88
,,10:56:54,88
,,10:56:55,87
,,10:56:56,87
,,10:56:57,87
,,10:56:58,86
,,10:56:59,86
,,10:57:00,86
,,10:57:01,86
,,10:57:02,87
,,10:57:03,87
,,10:57:04,87
,,10:57:05,88
,,10:57:06,89
,,10:57:07,90
,,10:57:08,90
,,10:57:09,91
,,10:57:10,91
,,10:57:11,91
,,10:57:12,91
,,10:57:13,90
,,10:57:14,90
,,10:57:15,90
,,10:57:16,90
,,10:57:17,89
,,10:57:18,89
,,10:57:19,88
,,10:57:20,88
,,10:57:21,88
,,10:57:22,87
,,10:57:23,87
,,10:57:24,87
,,10:57:25,87
,,10:57:26,87
,,10:57:27,88
,,10:57:28,88
,,10:57:29,90
,,10:57:30,90
,,10:57:31,91
,,10:57:32,92
,,10:57:33,92
,,10:57:34,95
,,10:57:35,99
,,10:57:36,100
,,10:57:37,102
,,10:57:38,102
,,10:57:39,104
,,10:57:40,105
,,10:57:41,105
,,10:57:42,107
,,10:57:43,107
,,10:57:44,111
,,10:57:45,111
,,10:57:46,111
,,10:57:47,115
,,10:57:48,116
,,10:57:49,118
,,10:57:50,118
,,10:57:51,119
,,10:57:52,119
,,10:57:53,119
,,10:57:54,119
,,10:57:55,119
,,10:57:56,119
,,10:57:57,119
,,10:57:58,119
,,10:57:59,119
,,10:58:00,119
,,10:58:01,119
,,10:58:02,120
,,10:58:03,120
,,10:58:04,120
,,10:58:05,120
,,10:58:06,121
,,10:58:07,121
,,10:58:08,122
,,10:58:09,122
,,10:58:10,122
,,10:58:11,122
,,10:58:12,123
,,10:58:13,123
,,10:58:14,122
,,10:58:15,122
,,10:58:16,122
,,10:58:17,122
,,10:58:18,122
,,10:58:19,121
,,10:58:20,121
,,10:58:21,121
,,10:58:22,122
,,10:58:23,122
,,10:58:24,122
,,10:58:25,122
,,10:58:26,123
,,10:58:27,124
,,10:58:28,124
,,10:58:29,124
,,10:58:30,122
,,10:58:31,122
,,10:58:32,121
,,10:58:33,121
,,10:58:34,118
,,10:58:35,118
,,10:58:36,115
,,10:58:37,115
,,10:58:38,114
,,10:58:39,113
,,10:58:40,113
,,10:58:41,112
,,10:58:42,113
,,10:58:43,113
,,10:58:44,114
,,10:58:45,114
,,10:58:46,114
,,10:58:47,117
,,10:58:48,117
,,10:58:49,118
,,10:58:50,119
,,10:58:51,120
,,10:58:52,120
,,10:58:53,121
,,10:58:54,123
,,10:58:55,123
,,10:58:56,124
,,10:58:57,124
,,10:58:58,125
,,10:58:59,125
,,10:59:00,125
,,10:59:01,125
,,10:59:02,126
,,10:59:03,126
,,10:59:04,127
,,10:59:05,127
,,10:59:06,127
,,10:59:07,127
,,10:59:08,127
,,10:59:09,127
,,10:59:10,127
,,10:59:11,126
,,10:59:12,126
,,10:59:13,126
,,10:59:14,126
,,10:59:15,126
,,10:59:16,126
,,10:59:17,126
,,10:59:18,126
,,10:59:19,127
,,10:59:20,127
,,10:59:21,127
,,10:59:22,128
,,10:59:23,129
,,10:59:24,129
,,10:59:25,130
,,10:59:26,130
,,10:59:27,129
,,10:59:28,129
,,10:59:29,129
,,10:59:30,128
,,10:59:31,127
,,10:59:32,127
,,10:59:33,126
,,10:59:34,125
,,10:59:35,125
,,10:59:36,125
,,10:59:37,125
,,10:59:38,124
,,10:59:39,124
,,10:59:40,123
,,10:59:41,123
,,10:59:42,123
,,10:59:43,119
,,10:59:44,118
,,10:59:45,118
,,10:59:46,117
,,10:59:47,114
,,10:59:48,114
,,10:59:49,111
,,10:59:50,109
,,10:59:51,109
,,10:59:52,108
,,10:59:53,108
,,10:59:54,106
,,10:59:55,105
,,10:59:56,103
,,10:59:57,101
,,10:59:58,100
,,10:59:59,100
,,11:00:00,99
,,11:00:01,100
,,11:00:02,100
,,11:00:03,101
,,11:00:04,101
,,11:00:05,101
,,11:00:06,102
,,11:00:07,102
,,11:00:08,104
,,11:00:09,105
,,11:00:10,105
,,11:00:11,105
,,11:00:12,105
,,11:00:13,105
,,11:00:14,106
,,11:00:15,106
,,11:00:16,106
,,11:00:17,106
,,11:00:18,106
,,11:00:19,106
,,11:00:20,106
,,11:00:21,107
,,11:00:22,107
,,11:00:23,109
,,11:00:24,109
,,11:00:25,110
,,11:00:26,110
,,11:00:27,110
,,11:00:28,111
,,11:00:29,111
,,11:00:30,112
,,11:00:31,113
,,11:00:32,114
,,11:00:33,115
,,11:00:34,115
,,11:00:35,116
,,11:00:36,123
,,11:00:37,127
,,11:00:38,127
,,11:00:39,135
,,11:00:40,135
,,11:00:41,139
,,11:00:42,140
,,11:00:43,141
,,11:00:44,141
,,11:00:45,142
,,11:00:46,141
,,11:00:47,141
,,11:00:48,140
,,11:00:49,139
,,11:00:50,138
,,11:00:51,138
,,11:00:52,137
,,11:00:53,137
,,11:00:54,136
,,11:00:55,136
,,11:00:56,136
,,11:00:57,135
,,11:00:58,135
,,11:00:59,136
,,11:01:00,136
,,11:01:01,137
,,11:01:02,138
,,11:01:03,138
,,11:01:04,139
,,11:01:05,139
,,11:01:06,140
,,11:01:07,141
,,11:01:08,142
,,11:01:09,143
,,11:01:10,143
,,11:01:11,144
,,11:01:12,145
,,11:01:13,145
,,11:01:14,145
,,11:01:15,147
,,11:01:16,148
,,11:01:17,148
,,11:01:18,151
,,11:01:19,151
,,11:01:20,152
,,11:01:21,153
,,11:01:22,153
,,11:01:23,153
,,11:01:24,153
,,11:01:25,153
,,11:01:26,154
,,11:01:27,154
,,11:01:28,155
,,11:01:29,155
,,11:01:30,156
,,11:01:31,157
,,11:01:32,157
,,11:01:33,158
,,11:01:34,158
,,11:01:35,158
,,11:01:36,159
,,11:01:37,160
,,11:01:38,161
,,11:01:39,161
,,11:01:40,161
,,11:01:41,162
,,11:01:42,162
,,11:01:43,162
